12502 0 14 0 14 0.0
12504 0 19 0 19 0.0
12505 0 42 0 42 0.0
12506 0 31 0 31 0.0
12507 0 46 0 46 0.0
12508 0 15 0 15 0.0
12509 0 19 0 19 0.0
12511 0 56 0 56 0.0
12513 0 18 0 18 0.0
12514 2 233 0 235 0.0
12515 0 72 0 72 0.0
12600 1 82 0 83 0.0
12601 2 36 0 38 0.0
12602 0 52 0 52 0.0
12603 0 14 0 14 0.0
12606 0 43 0 43 0.0
12608 0 50 0 50 0.0
12609 0 25 0 25 0.0
12610 0 29 0 29 0.0
12611 0 115 0 115 0.0
12612 0 8 0 8 0.0
12613 0 76 0 76 0.0
12614 0 18 0 18 0.0
12615 0 46 0 46 0.0
12700 0 70 0 70 0.0
12701 0 43 0 43 0.0
12702 0 17 0 17 0.0
12703 0 54 0 54 0.0
12704 0 129 0 129 0.0
12705 0 16 0 16 0.0
12706 13 81 0 94 0.0
12707 0 45 0 45 0.0
12708 0 10 0 10 0.0
12710 0 16 0 16 0.0
12712 0 20 0 20 0.0
12713 0 35 0 35 0.0
12714 0 36 0 36 0.0
12800 0 80 0 80 0.0
12801 1 145 0 146 0.0
12802 0 242 0 242 0.0
12804 0 66 0 66 0.0
12805 0 16 0 16 0.0
12806 0 56 0 56 0.0
12807 0 33 0 33 0.0
12808 0 32 0 32 0.0
12809 0 27 0 27 0.0
12810 0 12 0 12 0.0
12814 0 14 0 14 0.0
12815 0 144 0 144 0.0
12900 0 203 0 203 0.0
12901 0 27 0 27 0.0
12902 0 36 0 36 0.0
12903 0 47 0 47 0.0
12904 0 26 0 26 0.0
12905 0 44 0 44 0.0
12906 0 72 0 72 0.0
12907 0 57 0 57 0.0
12909 0 38 0 38 0.0
12910 0 59 0 59 0.0
12911 0 10 0 10 0.0
12912 0 115 0 115 0.0
12913 0 14 0 14 0.0
12914 0 170 0 170 0.0
12915 0 374 0 374 0.0
13000 0 6 0 6 0.0
13001 0 24 0 24 0.0
13002 0 2 0 2 0.0
13004 0 41 0 41 0.0
13007 0 41 0 41 0.0
13009 0 55 0 55 0.0
13010 0 20 0 20 0.0
13011 0 21 0 21 0.0
13012 0 74 0 74 0.0
13013 0 23 0 23 0.0
13014 0 76 0 76 0.0
13015 0 29 0 29 0.0
13100 0 67 0 67 0.0
13101 0 80 0 80 0.0
13102 0 26 0 26 0.0
13103 0 57 0 57 0.0
13104 0 68 0 68 0.0
13106 0 73 0 73 0.0
13108 0 146 0 146 0.0
13109 0 7 0 7 0.0
13110 0 19 0 19 0.0
13111 0 27 0 27 0.0
13112 0 66 0 66 0.0
13113 0 72 0 72 0.0
13114 0 142 0 142 0.0
13115 0 29 0 29 0.0
13201 0 237 0 237 0.0
13202 0 10 0 10 0.0
13203 0 110 0 110 0.0
13204 0 33 0 33 0.0
13205 0 41 0 41 0.0
13206 0 51 0 51 0.0
13207 0 52 0 52 0.0
13208 35 104 0 139 0.0
13209 3 28 0 31 0.0
13210 0 194 0 194 0.0
13211 0 50 0 50 0.0
13212 0 12 0 12 0.0
13213 0 110 0 110 0.0
13214 0 94 0 94 0.0
13300 0 66 0 66 0.0
13301 0 55 0 55 0.0
13302 0 15 0 15 0.0
13303 0 41 0 41 0.0
13304 0 24 0 24 0.0
13305 2 31 0 33 0.0
13306 0 42 0 42 0.0
13307 3 40 0 43 0.0
13308 12 96 0 108 0.0
13310 0 15 0 15 0.0
13312 0 138 0 138 0.0
13313 0 17 0 17 0.0
13314 0 19 0 19 0.0
13315 0 32 0 32 0.0
13402 0 10 0 10 0.0
13403 0 40 0 40 0.0
13404 0 25 0 25 0.0
13405 0 41 0 41 0.0
13406 3 116 0 119 0.0
13407 0 62 0 62 0.0
13408 0 31 0 31 0.0
13409 6 17 0 23 0.0
13410 14 47 0 61 0.0
13411 0 29 0 29 0.0
13413 0 49 0 49 0.0
13414 0 131 0 131 0.0
13415 0 4 0 4 0.0
13500 0 27 0 27 0.0
13502 0 49 0 49 0.0
13503 1 82 0 83 0.0
13504 0 22 0 22 0.0
13505 0 9 0 9 0.0
13506 0 7 0 7 0.0
13508 0 37 0 37 0.0
13509 0 19 0 19 0.0
13512 0 16 0 16 0.0
13513 0 31 0 31 0.0
13514 1 28 0 29 0.0
13515 0 41 0 41 0.0
13601 0 32 0 32 0.0
13602 0 13 0 13 0.0
13603 0 305 0 305 0.0
13604 0 69 0 69 0.0
13605 0 17 0 17 0.0
13606 0 12 0 12 0.0
13608 0 17 0 17 0.0
13609 0 59 0 59 0.0
13610 0 11 0 11 0.0
13611 4 114 0 118 0.0
13612 0 16 0 16 0.0
13613 1 20 0 21 0.0
13614 0 23 0 23 0.0
13615 0 176 0 176 0.0
13700 0 131 0 131 0.0
13701 0 76 0 76 0.0
13702 0 45 0 45 0.0
13703 0 31 0 31 0.0
13704 1 92 0 93 0.0
13705 0 40 0 40 0.0
13707 0 17 0 17 0.0
13708 0 263 0 263 0.0
13709 0 30 0 30 0.0
13710 0 72 0 72 0.0
13711 0 28 0 28 0.0
13712 0 33 0 33 0.0
13713 0 211 0 211 0.0
13714 0 27 0 27 0.0
13715 0 101 0 101 0.0
13800 11 402 0 413 0.0
13801 0 187 0 187 0.0
13803 0 39 0 39 0.0
13804 0 18 0 18 0.0
13805 0 54 0 54 0.0
13806 0 26 0 26 0.0
13807 0 38 0 38 0.0
13808 0 126 0 126 0.0
13809 0 38 0 38 0.0
13810 0 38 0 38 0.0
13811 0 45 0 45 0.0
13812 0 60 0 60 0.0
13813 0 60 0 60 0.0
13814 0 71 0 71 0.0
13815 20 45 0 65 0.0
13903 0 18 0 18 0.0
13904 2 46 0 48 0.0
13905 0 15 0 15 0.0
13906 0 43 0 43 0.0
13907 0 42 0 42 0.0
13908 0 13 0 13 0.0
13909 0 36 0 36 0.0
13910 0 150 0 150 0.0
13911 0 37 0 37 0.0
13913 0 92 0 92 0.0
13915 0 28 0 28 0.0
14000 0 111 0 111 0.0
14001 2 170 0 172 0.0
14002 0 18 0 18 0.0
14003 0 147 0 147 0.0
14004 0 118 0 118 0.0
14005 1 96 0 97 0.0
14006 0 32 0 32 0.0
14007 0 22 0 22 0.0
14008 0 26 0 26 0.0
14009 0 8 0 8 0.0
14011 0 306 0 306 0.0
14012 0 18 0 18 0.0
14013 0 57 0 57 0.0
14014 0 8 0 8 0.0
14015 216 51 0 267 0.0
14100 0 222 0 222 0.0
14101 0 56 0 56 0.0
14102 0 40 0 40 0.0
14103 0 34 0 34 0.0
14104 0 22 0 22 0.0
14105 0 130 0 130 0.0
14107 0 84 0 84 0.0
14108 0 52 0 52 0.0
14109 0 21 0 21 0.0
14110 0 219 0 219 0.0
14111 0 33 0 33 0.0
14112 0 210 0 210 0.0
14113 0 35 0 35 0.0
14114 0 123 0 123 0.0
14115 0 14 0 14 0.0
14200 0 19 0 19 0.0
14201 0 76 0 76 0.0
14203 0 28 0 28 0.0
14204 0 42 0 42 0.0
14205 0 81 0 81 0.0
14206 0 30 0 30 0.0
14208 23 509 0 532 0.0
14209 0 14 0 14 0.0
14210 0 8 0 8 0.0
14211 0 18 0 18 0.0
14212 0 65 0 65 0.0
14214 0 29 0 29 0.0
14215 0 52 0 52 0.0
14300 0 39 0 39 0.0
14301 5 29 0 34 0.0
14302 0 75 0 75 0.0
14303 11 110 0 121 0.0
14304 0 14 0 14 0.0
14306 7 41 0 48 0.0
14307 0 21 0 21 0.0
14308 0 11 0 11 0.0
14309 0 14 0 14 0.0
14310 0 93 0 93 0.0
14312 0 127 0 127 0.0
14313 1 17 0 18 0.0
14314 0 18 0 18 0.0
14400 0 30 0 30 0.0
14401 0 25 0 25 0.0
14402 0 86 0 86 0.0
14403 0 76 0 76 0.0
14404 0 20 0 20 0.0
14405 0 12 0 12 0.0
14406 0 113 0 113 0.0
14407 0 6 0 6 0.0
14408 0 20 0 20 0.0
14409 0 9 0 9 0.0
14410 0 25 0 25 0.0
14412 0 95 0 95 0.0
14413 5 155 0 160 0.0
14414 0 20 0 20 0.0
14415 0 18 0 18 0.0
14500 0 731 0 731 0.0
14501 0 299 0 299 0.0
14503 0 16 0 16 0.0
14504 0 33 0 33 0.0
14505 0 17 0 17 0.0
14507 0 34 0 34 0.0
14508 0 997 0 997 0.0
14509 0 68 0 68 0.0
14510 0 112 0 112 0.0
14511 0 18 0 18 0.0
14512 0 8 0 8 0.0
14513 0 76 0 76 0.0
14514 0 25 0 25 0.0
14515 0 42 0 42 0.0
14600 1 17 0 18 0.0
14601 0 15 0 15 0.0
14602 0 81 0 81 0.0
14603 0 24 0 24 0.0
14604 0 19 0 19 0.0
14605 0 30 0 30 0.0
14606 0 85 0 85 0.0
14607 0 39 0 39 0.0
14608 0 8 0 8 0.0
14609 0 13 0 13 0.0
14612 0 118 0 118 0.0
14614 0 160 0 160 0.0
14700 0 239 0 239 0.0
14702 0 11 0 11 0.0
14703 0 342 0 342 0.0
14704 0 46 0 46 0.0
14705 0 44 0 44 0.0
14706 2 24 0 26 0.0
14708 0 18 0 18 0.0
14710 0 15 0 15 0.0
14711 2 16 0 18 0.0
14712 1 22 0 23 0.0
14713 0 23 0 23 0.0
14714 0 6 0 6 0.0
14715 0 28 0 28 0.0
14800 0 74 0 74 0.0
14801 0 29 0 29 0.0
14802 0 36 0 36 0.0
14803 0 61 0 61 0.0
14804 0 15 0 15 0.0
14806 0 44 0 44 0.0
14807 0 19 0 19 0.0
14808 0 118 0 118 0.0
14810 3 94 0 97 0.0
14811 0 33 0 33 0.0
14813 0 26 0 26 0.0
14814 0 136 0 136 0.0
14815 0 208 0 208 0.0
14900 0 55 0 55 0.0
14901 5 43 0 48 0.0
14902 0 18 0 18 0.0
14903 0 61 0 61 0.0
14905 2 35 0 37 0.0
14906 0 45 0 45 0.0
14907 0 175 0 175 0.0
14908 0 15 0 15 0.0
14909 0 21 0 21 0.0
14911 0 17 0 17 0.0
14912 0 29 0 29 0.0
14914 0 18 0 18 0.0
14915 0 63 0 63 0.0
15000 0 19 0 19 0.0
15001 0 21 0 21 0.0
15003 0 47 0 47 0.0
15004 0 47 0 47 0.0
15005 0 27 0 27 0.0
15006 0 235 0 235 0.0
15007 0 71 0 71 0.0
15008 0 36 0 36 0.0
15009 0 52 0 52 0.0
15010 0 16 0 16 0.0
15011 0 21 0 21 0.0
15012 0 33 0 33 0.0
15013 0 41 0 41 0.0
15015 0 3746 0 3746 0.0
15100 0 200 0 200 0.0
15101 0 251 0 251 0.0
15102 0 11 0 11 0.0
15103 0 29 0 29 0.0
15104 0 152 0 152 0.0
15105 1 69 0 70 0.0
15106 0 54 0 54 0.0
15107 0 30 0 30 0.0
15109 0 69 0 69 0.0
15110 0 175 0 175 0.0
15111 0 127 0 127 0.0
15113 8 68 0 76 0.0
15201 0 58 0 58 0.0
15202 0 48 0 48 0.0
15203 0 12 0 12 0.0
15204 5 153 0 158 0.0
15205 0 12 0 12 0.0
15206 0 70 0 70 0.0
15208 0 34 0 34 0.0
15209 0 19 0 19 0.0
15210 0 26 0 26 0.0
15211 0 13 0 13 0.0
15212 0 17 0 17 0.0
15213 0 20 0 20 0.0
15214 0 13 0 13 0.0
15215 0 55 0 55 0.0
15300 0 29 0 29 0.0
15301 0 30 0 30 0.0
15303 0 47 0 47 0.0
15304 0 43 0 43 0.0
15305 1 164 0 165 0.0
15306 0 34 0 34 0.0
15307 0 20 0 20 0.0
15308 0 148 0 148 0.0
15309 2 291 0 293 0.0
15310 0 9 0 9 0.0
15313 0 26 0 26 0.0
15314 0 73 0 73 0.0
15315 0 20 0 20 0.0
15400 2 39 0 41 0.0
15401 0 11 0 11 0.0
15402 0 20 0 20 0.0
15403 0 20 0 20 0.0
15404 0 10 0 10 0.0
15405 0 65 0 65 0.0
15406 0 20 0 20 0.0
15407 0 68 0 68 0.0
15409 0 41 0 41 0.0
15410 0 46 0 46 0.0
15411 0 13 0 13 0.0
15412 0 108 0 108 0.0
15413 0 16 0 16 0.0
15414 0 24 0 24 0.0
15415 0 22 0 22 0.0
15500 0 34 0 34 0.0
15501 0 26 0 26 0.0
15502 0 32 0 32 0.0
15503 3 224 0 227 0.0
15504 0 133 0 133 0.0
15505 0 56 0 56 0.0
15506 0 13 0 13 0.0
15507 0 80 0 80 0.0
15508 0 20 0 20 0.0
15509 0 57 0 57 0.0
15510 0 92 0 92 0.0
15511 0 114 0 114 0.0
15512 0 203 0 203 0.0
15513 0 50 0 50 0.0
15514 0 44 0 44 0.0
15515 0 49 0 49 0.0
15602 0 20 0 20 0.0
15603 0 91 0 91 0.0
15605 0 16 0 16 0.0
15606 0 12 0 12 0.0
15607 0 86 0 86 0.0
15608 0 25 0 25 0.0
15609 0 31 0 31 0.0
15610 0 17 0 17 0.0
15611 0 40 0 40 0.0
15612 0 22 0 22 0.0
15613 0 59 0 59 0.0
15614 0 26 0 26 0.0
15615 0 93 0 93 0.0
15700 0 85 0 85 0.0
15702 0 29 0 29 0.0
15703 0 16 0 16 0.0
15704 0 4 0 4 0.0
15706 0 53 0 53 0.0
15709 0 12 0 12 0.0
15710 0 37 0 37 0.0
15711 0 10 0 10 0.0
15712 0 34 0 34 0.0
15713 0 6 0 6 0.0
15714 0 144 0 144 0.0
15715 0 16 0 16 0.0
15800 0 78 0 78 0.0
15801 11 92 0 103 0.0
15802 0 50 0 50 0.0
15803 0 8 0 8 0.0
15804 0 22 0 22 0.0
15805 0 27 0 27 0.0
15806 0 22 0 22 0.0
15807 0 27 0 27 0.0
15808 0 30 0 30 0.0
15809 2 42 0 44 0.0
15810 0 53 0 53 0.0
15811 1 39 0 40 0.0
15815 0 39 0 39 0.0
15900 0 205 0 205 0.0
15901 0 53 0 53 0.0
15903 0 226 0 226 0.0
15904 0 126 0 126 0.0
15905 0 25 0 25 0.0
15906 0 67 0 67 0.0
15907 0 12 0 12 0.0
15908 0 31 0 31 0.0
15909 0 43 0 43 0.0
15911 0 13 0 13 0.0
15912 0 47 0 47 0.0
15914 0 56 0 56 0.0
15915 0 17 0 17 0.0
16000 0 100 0 100 0.0
16001 1 55 0 56 0.0
16002 0 55 0 55 0.0
16004 0 49 0 49 0.0
16005 1 24 0 25 0.0
16006 0 187 0 187 0.0
16007 0 90 0 90 0.0
16008 0 69 0 69 0.0
16010 0 45 0 45 0.0
16012 0 8 0 8 0.0
16013 0 30 0 30 0.0
16014 0 21 0 21 0.0
16015 3 23 0 26 0.0
16100 1 29 0 30 0.0
16101 0 26 0 26 0.0
16102 1 14 0 15 0.0
16104 0 31 0 31 0.0
16105 4 34 0 38 0.0
16106 0 29 0 29 0.0
16107 0 15 0 15 0.0
16108 0 30 0 30 0.0
16110 0 91 0 91 0.0
16111 0 93 0 93 0.0
16112 0 139 0 139 0.0
16114 0 45 0 45 0.0
16200 0 38 0 38 0.0
16201 0 18 0 18 0.0
16202 0 15 0 15 0.0
16203 0 18 0 18 0.0
16205 0 36 0 36 0.0
16206 0 67 0 67 0.0
16208 0 112 0 112 0.0
16210 0 80 0 80 0.0
16211 0 19 0 19 0.0
16212 0 33 0 33 0.0
16213 0 78 0 78 0.0
16214 0 84 0 84 0.0
16215 0 18 0 18 0.0
16300 0 273 0 273 0.0
16301 5 70 0 75 0.0
16302 0 53 0 53 0.0
16303 0 40 0 40 0.0
16304 0 165 0 165 0.0
16305 0 19 0 19 0.0
16306 0 11 0 11 0.0
16308 3 43 0 46 0.0
16309 0 29 0 29 0.0
16310 0 56 0 56 0.0
16311 0 9 0 9 0.0
16312 0 164 0 164 0.0
16314 32 114 0 146 0.0
16315 0 48 0 48 0.0
16402 0 17 0 17 0.0
16405 0 33 0 33 0.0
16406 0 35 0 35 0.0
16407 0 17 0 17 0.0
16408 0 78 0 78 0.0
16409 0 11 0 11 0.0
16410 0 24 0 24 0.0
16411 0 19 0 19 0.0
16412 0 12 0 12 0.0
16413 0 36 0 36 0.0
16414 0 242 0 242 0.0
16500 0 30 0 30 0.0
16501 3 134 0 137 0.0
16503 0 147 0 147 0.0
16504 0 14 0 14 0.0
16505 0 53 0 53 0.0
16506 8 15 0 23 0.0
16507 0 26 0 26 0.0
16508 0 25 0 25 0.0
16509 4 87 0 91 0.0
16510 0 49 0 49 0.0
16513 0 28 0 28 0.0
16515 1 12 0 13 0.0
16600 0 101 0 101 0.0
16601 0 23 0 23 0.0
16602 0 74 0 74 0.0
16603 0 41 0 41 0.0
16604 0 76 0 76 0.0
16606 0 17 0 17 0.0
16607 1 64 0 65 0.0
16608 0 15 0 15 0.0
16609 0 114 0 114 0.0
16610 0 7 0 7 0.0
16611 0 16 0 16 0.0
16612 0 74 0 74 0.0
16613 0 161 0 161 0.0
16614 17 105 0 122 0.0
16615 0 27 0 27 0.0
16700 0 28 0 28 0.0
16702 0 32 0 32 0.0
16703 0 16 0 16 0.0
16705 0 136 0 136 0.0
16707 0 8 0 8 0.0
16708 0 20 0 20 0.0
16710 0 42 0 42 0.0
16713 0 17 0 17 0.0
16714 0 47 0 47 0.0
16715 0 17 0 17 0.0
16800 0 4 0 4 0.0
16801 0 110 0 110 0.0
16802 0 58 0 58 0.0
16804 0 14 0 14 0.0
16805 1 16 0 17 0.0
16806 4 16 0 20 0.0
16807 0 42 0 42 0.0
16808 0 19 0 19 0.0
16809 2 183 0 185 0.0
16810 0 11 0 11 0.0
16811 0 39 0 39 0.0
16812 0 15 0 15 0.0
16814 0 31 0 31 0.0
16815 0 17 0 17 0.0
16900 0 25 0 25 0.0
16902 0 113 0 113 0.0
16903 0 206 0 206 0.0
16904 0 63 0 63 0.0
16905 0 11 0 11 0.0
16906 0 42 0 42 0.0
16907 0 17 0 17 0.0
16908 0 80 0 80 0.0
16909 1 30 0 31 0.0
16910 0 19 0 19 0.0
16911 0 185 0 185 0.0
16912 0 29 0 29 0.0
16913 0 7 0 7 0.0
16914 0 111 0 111 0.0
16915 0 26 0 26 0.0
17000 0 83 0 83 0.0
17001 0 43 0 43 0.0
17002 0 21 0 21 0.0
17004 0 40 0 40 0.0
17005 0 16 0 16 0.0
17006 0 12 0 12 0.0
17007 0 12 0 12 0.0
17008 0 18 0 18 0.0
17009 0 26 0 26 0.0
17011 0 48 0 48 0.0
17012 1 9 0 10 0.0
17014 0 578 0 578 0.0
17015 0 14 0 14 0.0
17103 0 142 0 142 0.0
17105 0 143 0 143 0.0
17106 0 134 0 134 0.0
17107 0 14 0 14 0.0
17108 1 21 0 22 0.0
17109 0 33 0 33 0.0
17110 0 135 0 135 0.0
17111 11 48 0 59 0.0
17112 0 18 0 18 0.0
17113 2 625 0 627 0.0
17115 0 61 0 61 0.0
17200 0 44 0 44 0.0
17201 0 24 0 24 0.0
17202 0 30 0 30 0.0
17203 0 48 0 48 0.0
17207 0 62 0 62 0.0
17208 0 31 0 31 0.0
17209 0 12 0 12 0.0
17210 0 211 0 211 0.0
17211 0 66 0 66 0.0
17213 12 30 0 42 0.0
17214 0 16 0 16 0.0
17300 0 96 0 96 0.0
17301 0 29 0 29 0.0
17302 2 40 0 42 0.0
17304 0 59 0 59 0.0
17305 0 20 0 20 0.0
17306 0 280 0 280 0.0
17307 0 17 0 17 0.0
17308 0 15 0 15 0.0
17309 0 265 0 265 0.0
17310 0 23 0 23 0.0
17311 0 17 0 17 0.0
17312 1 177 0 178 0.0
17314 0 31 0 31 0.0
17315 0 99 0 99 0.0
17400 0 19 0 19 0.0
17401 0 10 0 10 0.0
17402 0 23 0 23 0.0
17403 0 71 0 71 0.0
17404 1 46 0 47 0.0
17406 0 36 0 36 0.0
17408 0 49 0 49 0.0
17409 0 36 0 36 0.0
17410 0 4 0 4 0.0
17412 0 50 0 50 0.0
17414 0 29 0 29 0.0
17415 0 41 0 41 0.0
17500 0 65 0 65 0.0
17501 0 26 0 26 0.0
17502 0 18 0 18 0.0
17504 0 111 0 111 0.0
17505 0 72 0 72 0.0
17508 6 104 0 110 0.0
17509 0 21 0 21 0.0
17511 0 48 0 48 0.0
17513 2 143 0 145 0.0
17514 2 312 0 314 0.0
17515 0 34 0 34 0.0
17600 0 33 0 33 0.0
17601 0 88 0 88 0.0
17603 0 37 0 37 0.0
17605 0 111 0 111 0.0
17607 0 25 0 25 0.0
17608 0 43 0 43 0.0
17609 0 30 0 30 0.0
17610 0 18 0 18 0.0
17611 0 45 0 45 0.0
17612 0 20 0 20 0.0
17613 0 28 0 28 0.0
17614 0 95 0 95 0.0
17701 0 18 0 18 0.0
17702 0 20 0 20 0.0
17703 0 72 0 72 0.0
17704 0 175 0 175 0.0
17705 0 116 0 116 0.0
17706 0 67 0 67 0.0
17708 0 112 0 112 0.0
17709 0 20 0 20 0.0
17710 15 22 0 37 0.0
17711 0 28 0 28 0.0
17712 2 71 0 73 0.0
17713 0 14 0 14 0.0
17714 1 55 0 56 0.0
17715 0 56 0 56 0.0
17801 0 37 0 37 0.0
17802 0 97 0 97 0.0
17803 0 211 0 211 0.0
17805 0 84 0 84 0.0
17806 0 81 0 81 0.0
17807 2 80 0 82 0.0
17808 0 20 0 20 0.0
17809 0 28 0 28 0.0
17810 0 24 0 24 0.0
17811 0 15 0 15 0.0
17812 0 84 0 84 0.0
17814 0 56 0 56 0.0
17815 0 128 0 128 0.0
17900 0 288 0 288 0.0
17901 0 36 0 36 0.0
17902 0 80 0 80 0.0
17905 0 21 0 21 0.0
17906 0 23 0 23 0.0
17907 2 28 0 30 0.0
17908 0 35 0 35 0.0
17910 0 45 0 45 0.0
17911 0 21 0 21 0.0
17912 0 55 0 55 0.0
17915 0 14 0 14 0.0
18000 0 16 0 16 0.0
18004 0 10 0 10 0.0
18005 0 9 0 9 0.0
18006 2 30 0 32 0.0
18007 0 33 0 33 0.0
18008 0 43 0 43 0.0
18011 0 37 0 37 0.0
18013 2 28 0 30 0.0
18014 0 29 0 29 0.0
18015 0 30 0 30 0.0
18100 0 110 0 110 0.0
18101 0 188 0 188 0.0
18103 0 13 0 13 0.0
18105 0 158 0 158 0.0
18106 0 28 0 28 0.0
18107 0 13 0 13 0.0
18108 6 38 0 44 0.0
18109 0 12 0 12 0.0
18110 0 33 0 33 0.0
18112 0 25 0 25 0.0
18114 0 21 0 21 0.0
18200 0 49 0 49 0.0
18201 0 24 0 24 0.0
18202 0 83 0 83 0.0
18203 0 21 0 21 0.0
18204 0 29 0 29 0.0
18205 0 48 0 48 0.0
18206 0 1433 0 1433 0.0
18207 6 14 0 20 0.0
18208 0 94 0 94 0.0
18209 0 13 0 13 0.0
18210 0 21 0 21 0.0
18211 0 81 0 81 0.0
18213 0 52 0 52 0.0
18214 0 43 0 43 0.0
18215 0 33 0 33 0.0
18300 0 43 0 43 0.0
18301 0 48 0 48 0.0
18302 0 29 0 29 0.0
18303 0 35 0 35 0.0
18304 0 342 0 342 0.0
18305 7 229 0 236 0.0
18306 0 40 0 40 0.0
18307 0 43 0 43 0.0
18308 0 26 0 26 0.0
18309 0 4 0 4 0.0
18310 0 29 0 29 0.0
18311 0 98 0 98 0.0
18312 0 16 0 16 0.0
18313 0 8 0 8 0.0
18314 0 41 0 41 0.0
18315 0 25 0 25 0.0
18401 0 70 0 70 0.0
18402 0 27 0 27 0.0
18404 0 9 0 9 0.0
18406 0 7 0 7 0.0
18407 0 38 0 38 0.0
18408 0 26 0 26 0.0
18411 0 18 0 18 0.0
18413 0 59 0 59 0.0
18414 0 65 0 65 0.0
18415 0 180 0 180 0.0
18500 0 13 0 13 0.0
18501 0 16 0 16 0.0
18503 0 48 0 48 0.0
18504 0 42 0 42 0.0
18505 0 21 0 21 0.0
18506 0 23 0 23 0.0
18507 31 255 0 286 0.0
18508 0 41 0 41 0.0
18510 0 115 0 115 0.0
18512 0 214 0 214 0.0
18513 0 103 0 103 0.0
18514 0 30 0 30 0.0
18515 0 117 0 117 0.0
18600 0 92 0 92 0.0
18602 0 61 0 61 0.0
18603 8 51 0 59 0.0
18604 0 16 0 16 0.0
18606 0 37 0 37 0.0
18607 0 111 0 111 0.0
18608 0 21 0 21 0.0
18609 0 87 0 87 0.0
18610 1 714 0 715 0.0
18611 0 195 0 195 0.0
18612 0 32 0 32 0.0
18613 0 20 0 20 0.0
18614 0 59 0 59 0.0
18615 0 28 0 28 0.0
18700 0 66 0 66 0.0
18701 0 82 0 82 0.0
18702 0 37 0 37 0.0
18703 0 10 0 10 0.0
18704 0 28 0 28 0.0
18705 0 49 0 49 0.0
18706 0 125 0 125 0.0
18707 0 44 0 44 0.0
18708 2 62 0 64 0.0
18709 0 159 0 159 0.0
18710 0 18 0 18 0.0
18711 0 50 0 50 0.0
18713 0 60 0 60 0.0
18714 0 62 0 62 0.0
18715 0 41 0 41 0.0
18800 0 84 0 84 0.0
18802 0 32 0 32 0.0
18803 0 1 0 1 0.0
18804 0 47 0 47 0.0
18806 0 82 0 82 0.0
18808 0 25 0 25 0.0
18809 54 73 0 127 0.0
18811 0 143 0 143 0.0
18813 0 16 0 16 0.0
18814 0 66 0 66 0.0
18900 0 25 0 25 0.0
18902 0 138 0 138 0.0
18903 3 5 0 8 0.0
18904 0 19 0 19 0.0
18905 0 46 0 46 0.0
18909 2 87 0 89 0.0
18910 0 18 0 18 0.0
18911 0 50 0 50 0.0
18914 4 62 0 66 0.0
18915 0 120 0 120 0.0
19000 1 45 0 46 0.0
19001 243 24 0 267 0.0
19002 0 24 0 24 0.0
19003 0 57 0 57 0.0
19004 0 64 0 64 0.0
19005 0 17 0 17 0.0
19006 0 23 0 23 0.0
19007 0 30 0 30 0.0
19008 0 60 0 60 0.0
19009 0 26 0 26 0.0
19010 0 224 0 224 0.0
19011 0 141 0 141 0.0
19012 0 19 0 19 0.0
19013 0 31 0 31 0.0
19014 0 13 0 13 0.0
19015 0 19 0 19 0.0
19100 0 13 0 13 0.0
19102 0 34 0 34 0.0
19103 8 60 0 68 0.0
19104 0 5 0 5 0.0
19105 2 10 0 12 0.0
19106 0 8 0 8 0.0
19109 0 18 0 18 0.0
19111 0 82 0 82 0.0
19112 0 41 0 41 0.0
19113 41 45 0 86 0.0
19114 0 172 0 172 0.0
19115 0 117 0 117 0.0
19201 0 30 0 30 0.0
19202 0 19 0 19 0.0
19203 0 64 0 64 0.0
19204 0 26 0 26 0.0
19205 0 35 0 35 0.0
19206 0 34 0 34 0.0
19207 0 6 0 6 0.0
19209 0 63 0 63 0.0
19210 0 20 0 20 0.0
19211 0 69 0 69 0.0
19212 0 11 0 11 0.0
19213 0 11 0 11 0.0
19214 0 15 0 15 0.0
19215 0 10 0 10 0.0
19300 1 98 0 99 0.0
19301 0 36 0 36 0.0
19302 0 97 0 97 0.0
19305 0 40 0 40 0.0
19306 0 45 0 45 0.0
19307 0 61 0 61 0.0
19308 0 36 0 36 0.0
19309 0 17 0 17 0.0
19311 0 227 0 227 0.0
19312 0 19 0 19 0.0
19313 0 28 0 28 0.0
19314 0 3 0 3 0.0
19315 0 56 0 56 0.0
19400 0 17 0 17 0.0
19401 0 51 0 51 0.0
19402 0 20 0 20 0.0
19403 0 20 0 20 0.0
19404 0 45 0 45 0.0
19405 0 44 0 44 0.0
19406 1 44 0 45 0.0
19407 0 31 0 31 0.0
19408 0 8 0 8 0.0
19410 0 59 0 59 0.0
19411 0 19 0 19 0.0
19412 0 60 0 60 0.0
19414 0 21 0 21 0.0
19415 0 13 0 13 0.0
19500 0 27 0 27 0.0
19501 0 49 0 49 0.0
19502 0 32 0 32 0.0
19503 0 32 0 32 0.0
19504 0 92 0 92 0.0
19508 0 34 0 34 0.0
19509 0 85 0 85 0.0
19510 0 16 0 16 0.0
19511 0 42 0 42 0.0
19512 0 76 0 76 0.0
19514 0 31 0 31 0.0
19602 3 10 0 13 0.0
19603 0 26 0 26 0.0
19604 29 30 0 59 0.0
19605 0 49 0 49 0.0
19608 0 24 0 24 0.0
19609 0 92 0 92 0.0
19611 38 103 0 141 0.0
19612 22 80 0 102 0.0
19613 0 20 0 20 0.0
